timestamp,function,cgroup,mem_current,mem_high,mem_max,pgfault,pgmajfault
1774418135.318631,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418135.318631,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418135.318631,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418135.8187888,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418135.8187888,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418135.8187888,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418136.3190532,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418136.3190532,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418136.3190532,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418136.8195975,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418136.8195975,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418136.8195975,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418137.3197746,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418137.3197746,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418137.3197746,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418137.8201585,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418137.8201585,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418137.8201585,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418138.3204544,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418138.3204544,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418138.3204544,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418138.8205867,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418138.8205867,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418138.8205867,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418139.3213286,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418139.3213286,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418139.3213286,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418139.8211646,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418139.8211646,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418139.8211646,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418140.3215003,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418140.3215003,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418140.3215003,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418140.8218527,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418140.8218527,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418140.8218527,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418141.3224356,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418141.3224356,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418141.3224356,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418141.8230872,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418141.8230872,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418141.8230872,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418142.3232632,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418142.3232632,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418142.3232632,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418142.8242242,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418142.8242242,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418142.8242242,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418143.3247278,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418143.3247278,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418143.3247278,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418143.8245919,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418143.8245919,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418143.8245919,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418144.3252556,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418144.3252556,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418144.3252556,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418144.8251476,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418144.8251476,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418144.8251476,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418145.3254857,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418145.3254857,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418145.3254857,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418145.826448,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418145.826448,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418145.826448,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418146.327243,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418146.327243,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418146.327243,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418146.82717,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418146.82717,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418146.82717,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418147.3271215,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418147.3271215,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418147.3271215,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418147.827621,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418147.827621,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418147.827621,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418148.3278754,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418148.3278754,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418148.3278754,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418148.8282132,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418148.8282132,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418148.8282132,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418149.3288608,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418149.3288608,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418149.3288608,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418149.8295562,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418149.8295562,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418149.8295562,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418150.3293557,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418150.3293557,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418150.3293557,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418150.8296843,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418150.8296843,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418150.8296843,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418151.3300323,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418151.3300323,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418151.3300323,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418151.8307211,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418151.8307211,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418151.8307211,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418152.3313115,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418152.3313115,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418152.3313115,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418152.8316386,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418152.8316386,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418152.8316386,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418153.331871,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418153.331871,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418153.331871,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418153.8322732,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418153.8322732,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418153.8322732,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418154.332444,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418154.332444,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418154.332444,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418154.832866,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418154.832866,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418154.832866,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418155.3334641,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418155.3334641,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418155.3334641,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418155.833575,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418155.833575,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418155.833575,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418156.334113,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418156.334113,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418156.334113,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418156.8346744,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418156.8346744,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418156.8346744,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418157.334708,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418157.334708,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418157.334708,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418157.835276,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418157.835276,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418157.835276,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418158.33582,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418158.33582,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418158.33582,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418158.8362718,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418158.8362718,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418158.8362718,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418159.3361244,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418159.3361244,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418159.3361244,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418159.8364902,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418159.8364902,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418159.8364902,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418160.3373127,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418160.3373127,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418160.3373127,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418160.8376524,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418160.8376524,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418160.8376524,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418161.3377573,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418161.3377573,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418161.3377573,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418161.8382468,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418161.8382468,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418161.8382468,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418162.3390567,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418162.3390567,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418162.3390567,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418162.8388598,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418162.8388598,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418162.8388598,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418163.3390803,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418163.3390803,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418163.3390803,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418163.8391435,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418163.8391435,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418163.8391435,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418164.3395376,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418164.3395376,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418164.3395376,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418164.8399315,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418164.8399315,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418164.8399315,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418165.3402336,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418165.3402336,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418165.3402336,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418165.840559,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418165.840559,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418165.840559,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418166.3412566,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418166.3412566,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418166.3412566,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418166.8417022,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418166.8417022,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418166.8417022,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418167.34148,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418167.34148,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418167.34148,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418167.841851,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418167.841851,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418167.841851,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418168.3420987,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418168.3420987,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418168.3420987,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418168.8425577,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418168.8425577,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418168.8425577,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418169.3429322,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418169.3429322,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418169.3429322,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418169.843287,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418169.843287,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418169.843287,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418170.3438835,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418170.3438835,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418170.3438835,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418170.8436434,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418170.8436434,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418170.8436434,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418171.3438594,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418171.3438594,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418171.3438594,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418171.8441613,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418171.8441613,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418171.8441613,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418172.3445003,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418172.3445003,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418172.3445003,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418172.8452055,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418172.8452055,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418172.8452055,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418173.3452554,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418173.3452554,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418173.3452554,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418173.8458338,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418173.8458338,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418173.8458338,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418174.346913,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418174.346913,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418174.346913,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418174.8467443,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418174.8467443,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418174.8467443,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418175.3471828,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418175.3471828,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418175.3471828,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418175.8473215,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418175.8473215,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418175.8473215,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418176.348089,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418176.348089,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418176.348089,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418176.848864,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418176.848864,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418176.848864,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418177.3487546,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418177.3487546,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418177.3487546,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418177.849299,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418177.849299,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418177.849299,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418178.3495367,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418178.3495367,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418178.3495367,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418178.8508782,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418178.8508782,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418178.8508782,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418179.3507495,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418179.3507495,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418179.3507495,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418179.8509376,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418179.8509376,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418179.8509376,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418180.351136,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418180.351136,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418180.351136,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418180.8518505,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418180.8518505,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418180.8518505,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418181.3518348,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418181.3518348,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418181.3518348,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418181.8521118,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418181.8521118,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418181.8521118,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418182.352425,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418182.352425,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418182.352425,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418182.8529284,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418182.8529284,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418182.8529284,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418183.353302,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418183.353302,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418183.353302,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418183.853563,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418183.853563,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418183.853563,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418184.3546813,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418184.3546813,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418184.3546813,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418184.8540797,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418184.8540797,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418184.8540797,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418185.3546839,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418185.3546839,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418185.3546839,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418185.8552687,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418185.8552687,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418185.8552687,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418186.3560984,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418186.3560984,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418186.3560984,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418186.8560731,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418186.8560731,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418186.8560731,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418187.356401,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418187.356401,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418187.356401,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418187.8566074,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418187.8566074,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418187.8566074,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418188.3572478,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418188.3572478,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418188.3572478,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418188.8575265,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418188.8575265,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418188.8575265,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418189.3578467,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418189.3578467,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418189.3578467,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418189.8581476,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418189.8581476,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418189.8581476,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418190.3583698,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418190.3583698,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418190.3583698,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418190.8587208,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418190.8587208,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418190.8587208,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418191.359239,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418191.359239,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418191.359239,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
1774418191.85928,func_cpu_light_mem_light,func_a.slice,0,0,0,0,0
1774418191.85928,func_cpu_light_mem_heavy,func_b.slice,0,0,0,0,0
1774418191.85928,func_cpu_heavy_mem_heavy,func_c.slice,0,0,0,0,0
